ID,Type,Instance of,Relations
http://n2t.net/ark:/21547/R2MBIO551,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO553,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO554,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO556,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO557,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO56,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO560,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO561,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO562,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO565,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO566,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO569,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO57,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO570,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO571,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO573,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO574,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO577,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO578,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO581,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO582,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO584,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO585,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO588,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO589,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO592,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO593,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO594,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO597,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO598,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO60,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO601,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO602,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO604,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO605,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO606,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO607,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO608,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO609,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO61,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO611,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO612,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO616,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO617,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO62,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO63,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO64,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO65,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO68,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO69,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO71,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO72,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO74,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO75,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO77,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO78,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO79,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO80,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO81,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO82,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO83,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO84,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO85,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO87,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO88,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO91,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO92,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO95,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO96,Individual,'specimen',
http://n2t.net/ark:/21547/R2MBIO99,Individual,'specimen',
